小磁怪,小磁怪,磁铁,磁鐵,磁鐵,聚集在有电的地方。也会密密麻麻地贴在输送电力的铁塔等地方。,會群集在有電力的地方。有時還會成群緊貼在輸送電力的鐵塔等地方。,聚集在有電的地方。也會密密麻麻地貼在輸送電力的鐵塔等地方。,释放出电磁波，在空中飘浮。如果在吞食电力的时候触碰它，就会全身被电得噼里啪啦的。,釋放出電磁波，在空中飄浮。如果在牠吞食電力的時候碰牠，全身就會被電得劈哩啪啦的。,釋放出電磁波，在空中飄浮。如果在吞食電力的時候觸碰它，就會全身被電得噼裡啪啦的。
三合一磁怪,三合一磁怪,磁铁,磁鐵,磁鐵,连接的时候，３只小磁怪的脑袋也会连成一体。但并不会变得３倍聪明。,結合的時候，３隻小磁怪的腦袋也會連成一個。但並不會變得３倍聰明。,連接的時候，３只小磁怪的腦袋也會連成一體。但並不會變得３倍聰明。,大约有小磁怪３倍的电力。不知为何会在太阳黑子多的时候大量出现。,大約有小磁怪３倍的電力。太陽黑子多的時候，不知為何會大量出現。,大約有小磁怪３倍的電力。不知為何會在太陽黑子多的時候大量出現。
大葱鸭,大蔥鴨,黄嘴鸭,黃嘴鴨,黃嘴鴨,,,,,,
嘟嘟,嘟嘟,两头鸟,兩頭鳥,兩頭鳥,,,,,,
嘟嘟利,嘟嘟利,三头鸟,三頭鳥,三頭鳥,,,,,,
小海狮,小海獅,海狮,海獅,海獅,,,,,,
白海狮,白海獅,海狮,海獅,海獅,,,,,,
臭泥,臭泥,污泥,污泥,污泥,工厂排放的污泥废液是其主要的饵料。最近数量减少了。,主要的食物是工廠排放的污泥廢液。最近數量減少了。,工廠排放的污泥廢液是其主要的餌料。最近數量減少了。,污泥沐浴了来自月亮的Ｘ射线后，发生变化而诞生的。身体的细菌如果减少就会死亡。,照射了來自月亮的Ｘ射線後，污泥發生變化而誕生。身體的細菌如果減少就會死亡。,污泥沐浴了來自月亮的Ｘ射線後，發生變化而誕生的。身體的細菌如果減少就會死亡。
臭臭泥,臭臭泥,污泥,污泥,污泥,总之就是臭得鼻子都不敢呼吸。但是也存在着部分觉得这味道很不错的臭臭泥爱好者。,總之就是臭得讓人不敢用鼻子呼吸。但是也存在著少數覺得這味道很不錯的臭臭泥愛好者。,總之就是臭得鼻子都不敢呼吸。但是也存在著部分覺得這味道很不錯的臭臭泥愛好者。,在环境治理后的现在，明显已经看不到它们的身影了。据说早晚会灭绝。,經過環境整治後，最近已經很難看到牠的身影了。據說早晚會滅絕。,在環境治理後的現在，明顯已經看不到它們的身影了。據說早晚會滅絕。
大舌贝,大舌貝,双壳贝,雙殼貝,雙殼貝,壳的硬度超过钻石。过去，人们会收集壳来做成盾牌。,殼的硬度超越鑽石。古時的人會收集殼來做成盾牌。,殼的硬度超過鑽石。過去，人們會收集殼來做成盾牌。,灵活地运用一直伸着的舌头挖掘海底的沙子，寻找食物。,靈活運用總是伸出的舌頭挖掘海底的沙子，尋找食物。,靈活地運用一直伸著的舌頭挖掘海底的沙子，尋找食物。
刺甲贝,刺甲貝,双壳贝,雙殼貝,雙殼貝,坚硬的外壳连燃烧弹也无法击碎。壳中的正身至今不明。,堅硬的外殼連凝固汽油彈也無法擊碎。殼裡的真面目至今仍然不得而知。,堅硬的外殼連燃燒彈也無法擊碎。殼中的正身至今不明。,从狩猎民族的古墓中大量出土了使用壳上拔下的尖刺制造而成的长矛。,從狩獵民族的古墓中大量出土了使用殼上拔下的尖刺製造而成的長矛。,從狩獵民族的古墓中大量出土了使用殼上拔下的尖刺製造而成的長矛。
鬼斯,鬼斯,气体状,氣體狀,氣體狀,如果在已成废墟的建筑物里亮着怪异的光，说明那里潜藏着鬼斯。,如果在已成廢墟的建築物裡亮著怪異的光，代表那裡潛藏著鬼斯。,如果在已成廢墟的建築物裡亮著怪異的光，說明那裡潛藏著鬼斯。,它的样子几乎看不到，但鬼斯一旦出现，附近就会发出淡淡的甜香味。,幾乎沒人能看到鬼斯的模樣，但牠在近處出現時，會聞到淡淡的甜香味。,它的樣子幾乎看不到，但鬼斯一旦出現，附近就會發出淡淡的甜香味。
鬼斯通,鬼斯通,气体状,氣體狀,氣體狀,从阴暗处袭击人类。如果被其冰冷的舌头舔到，就会一天天虚弱至死。,會從陰暗處襲擊人類。如果被其冰冷的舌頭舔到，就會一天天虛弱至死。,從陰暗處襲擊人類。如果被其冰冷的舌頭舔到，就會一天天虛弱至死。,害怕光亮，喜欢黑夜。据说在即便深夜都灯火如昼的大都市有灭绝的危险。,害怕光亮，喜歡黑夜。據說在深夜也燈火如晝的大都市中有滅絕的危險。,害怕光亮，喜歡黑夜。據說在即便深夜都燈火如晝的大都市有滅絕的危險。
耿鬼,耿鬼,影子,影子,影子,如果突然被寒气侵袭，那就是被耿鬼袭击的证据。没有可逃之法，所以死心吧。,如果突然被寒氣侵襲，那就是被耿鬼盯上的證據。沒有逃脫之法，所以死心吧。,如果突然被寒氣侵襲，那就是被耿鬼襲擊的證據。沒有可逃之法，所以死心吧。,耿鬼之所以要夺取人类的性命，好像因为它是人类最终的下场，所以要找个同伴。,據說耿鬼之所以要人類的命，是因為牠就是人類的末路，想要增加旅伴的緣故。,耿鬼之所以要奪取人類的性命，好像因為它是人類最終的下場，所以要找個夥伴。
大岩蛇,大岩蛇,岩蛇,岩蛇,岩蛇,,,,,,
催眠貘,催眠貘,催眠,催眠,催眠,吞食梦来生存的宝可梦。被认为与食梦梦和梦梦蚀有着共同的祖先。,吞食夢來生存的寶可夢。被認為與食夢夢和夢夢蝕有著共同的祖先。,吞食夢來生存的寶可夢。被認為與食夢夢和夢夢蝕有著共同的祖先。,听说愉快的梦特别美味。变得亲密后，有时也会呈现最美味的梦哦。,聽說愉快的夢特別美味。變得親密後，有時也會讓人作最美味的夢哦。,聽說愉快的夢特別美味。變得親密後，有時也會呈現最美味的夢哦。
引梦貘人,引夢貘人,催眠,催眠,催眠,是非常危险的宝可梦，但祈求良好睡眠的人们称其为救世主。,非常危險的寶可夢，卻被祈求一夜好眠的人們稱為救世主。,是非常危險的寶可夢，但祈求良好睡眠的人們稱其為救世主。,不管不顾地让遇到的都睡着，品尝对方的梦。如果遇到了好梦，就会这么强行带走。,不論遇到誰都先讓對方睡著，品嘗對方的夢。如果遇到了好夢，就會強行帶走。,不管不顧地讓遇到的都睡著，品嘗對方的夢。如果遇到了好夢，就會這麼強行帶走。
大钳蟹,大鉗蟹,清水蟹,清水蟹,清水蟹,,,,,,
巨钳蟹,巨鉗蟹,钳子,鉗子,鉗子,,,,,,
霹雳电球,霹靂電球,球,球,球,,,,,,
顽皮雷弹,頑皮雷彈,球,球,球,,,,,,
蛋蛋,蛋蛋,蛋,蛋,蛋,用心灵感应与伙伴交流。据说兼有植物与某种别的遗传基因。,用心靈感應與夥伴交流。聽說同時具備植物與某種屬性的基因。,用心靈感應與夥伴交流。據說兼有植物與某種別的遺傳基因。,６只成为１只完整的宝可梦。经常被好胜蟹袭击，但是会使用念力击退对方。,６隻為１個單位的寶可夢。經常被好勝蟹襲擊，但是會使用念力擊退對方。,６只成為１只完整的寶可夢。經常被好勝蟹襲擊，但是會使用念力擊退對方。
椰蛋树,椰蛋樹,椰子,椰子,椰子,各个脑袋里有各自的思想，通过心灵感应来交谈，决定大家要做什么。,每個腦袋各有各的思想，會通過心靈感應來交談，決定大家要做什麼。,各個腦袋裡有各自的思想，通過心靈感應來交談，決定大家要做什麼。,某个时期到来的时候，３个头的某一个会掉落。之后不久就会成长为蛋蛋。,某個時期到來的時候，３個頭的某一個便會掉落，不久就會成長為蛋蛋。,某個時期到來的時候，３個頭的某一個會掉落。之後不久就會成長為蛋蛋。
卡拉卡拉,卡拉卡拉,孤独,孤獨,孤獨,想起与自己天人永隔的母亲而大声哭泣。被听到声音的秃鹰娜从空中袭击。,想起與自己死別的母親而大聲哭泣，被聽到聲音的禿鷹娜從空中襲擊。,想起與自己天人永隔的母親而大聲哭泣。被聽到聲音的禿鷹娜從空中襲擊。,头上戴着的是死去母亲的头盖骨。据说，当它摆脱母亲死亡的悲痛时就会进化。,頭上戴著的是死去母親的頭蓋骨。據說，當牠擺脫母親死亡的悲痛時就會進化。,頭上戴著的是死去母親的頭蓋骨。據說，當它擺脫母親死亡的悲痛時就會進化。
嘎啦嘎啦,嘎啦嘎啦,爱骨,愛骨,愛骨,原本因体弱而很胆小。进化后变成了挥舞着骨头的粗暴性格。,原本因體弱而很膽小。進化後變成了揮舞著骨頭的粗暴性格。,原本因體弱而很膽小。進化後變成了揮舞著骨頭的粗暴性格。,将骨头像回力镖一样扔出去，击落天敌秃鹰娜来复仇。,將骨頭像回力鏢一樣扔出去，擊落天敵禿鷹娜來復仇。,將骨頭像回力鏢一樣扔出去，擊落天敵禿鷹娜來復仇。
飞腿郎,飛腿郎,踢腿,踢腿,踢腿,,,,,,
快拳郎,快拳郎,拳击,拳擊,拳擊,,,,,,
大舌头,大舌頭,舔舔,舔舔,舔舔,,,,,,
瓦斯弹,瓦斯彈,毒气,毒氣,毒氣,,,,,,
双弹瓦斯,雙彈瓦斯,毒气,毒氣,毒氣,,,,,,
独角犀牛,獨角犀牛,尖尖,尖尖,尖尖,,,,,,
钻角犀兽,鑽角犀獸,钻锥,鑽錐,鑽錐,,,,,,
吉利蛋,吉利蛋,蛋,蛋,蛋,吉利蛋生下的蛋饱含丰富的营养。是许多宝可梦非常爱吃的东西。,吉利蛋生下的蛋飽含豐富的營養。是許多寶可夢非常愛吃的東西。,吉利蛋生下的蛋飽含豐富的營養。是許多寶可夢非常愛吃的東西。,因为是数量稀少而且逃跑很快的宝可梦，所以能找到它的人运气相当不错。,因為是數量稀少而且逃跑很快的寶可夢，所以能找到牠的人運氣相當不錯。,因為是數量稀少而且逃跑很快的寶可夢，所以能找到它的人運氣相當不錯。
蔓藤怪,蔓藤怪,藤蔓状,藤蔓狀,藤蔓狀,,,,,,
袋兽,袋獸,亲子,親子,親子,袋兽的母爱很深。如果是为了守护自己的孩子，据说连死都毫不畏惧。,袋獸的母愛很深。如果是為了守護自己的孩子，據說連死都毫不畏懼。,袋獸的母愛很深。如果是為了守護自己的孩子，據說連死都毫不畏懼。,育儿袋中的孩子大约３年后才会离开母亲。只有在那个时候母亲才会大声地鸣叫。,育兒袋裡的孩子大約３年左右會離開母親自立。只有在那個時候母親才會大聲鳴叫。,育兒袋中的孩子大約３年後才會離開母親。只有在那個時候母親才會大聲地鳴叫。
墨海马,墨海馬,龙,龍,龍,,,,,,
海刺龙,海刺龍,龙,龍,龍,,,,,,
角金鱼,角金魚,金鱼,金魚,金魚,天气变得暖和之后，就会成群结队溯流而上。那画面正如告知春天的风景诗。,天氣變得暖和之後，就會成群結隊溯流而上。那畫面正如宣告春天來臨的風景詩。,天氣變得暖和之後，就會成群結隊溯流而上。那畫面正如告知春天的風景詩。,被角的长度和鱼鳍的美丽而迷住，只培育角金鱼的风雅训练家也是很多的。,被角的長度和魚鰭的美麗所迷住，因而只培育角金魚的風雅訓練家也是很多的。,被角的長度和魚鰭的美麗而迷住，只培育角金魚的風雅訓練家也是很多的。
金鱼王,金魚王,金鱼,金魚,金魚,凉飕飕的时候，全身就会晕染成鲜红色。那样子正如令人感觉到秋意的风景诗。,天氣變涼的時候，全身就會暈染成鮮紅色。那樣子正如令人感覺到秋意的風景詩。,涼颼颼的時候，全身就會暈染成鮮紅色。那樣子正如令人感覺到秋意的風景詩。,狂热爱好金鱼王的训练家分为角的爱好者和鱼鳍的爱好者。相互之间的关系很差。,狂熱愛好金魚王的訓練家分為角的愛好者和魚鰭的愛好者。兩者之間的關係很差。,狂熱愛好金魚王的訓練家分為角的愛好者和魚鰭的愛好者。相互之間的關係很差。
海星星,海星星,星形,星形,星形,大多在海边栖息。夜幕降临时，身体的正中会闪耀出怪异的红色。,大多在海邊棲息。夜幕降臨時，身體的正中會閃耀出怪異的紅色光芒。,大多在海邊棲息。夜幕降臨時，身體的正中會閃耀出怪異的紅色。,即使被霓虹鱼等咬到，只要红色内核部分还在就会立刻再生，所以对此并不在意。,即使被霓虹魚之類的咬到，只要紅色的核心部分還在就會立刻再生，所以一點都不在意。,即使被霓虹魚等咬到，只要紅色內核部分還在就會立刻再生，所以對此並不在意。
宝石海星,寶石海星,谜,謎,謎,据说会从闪着光的内核收发神秘的电波。靠近的话可能会头痛。,據說會從發光的核心收發神秘的電波。靠近的話可能會感到頭痛。,據說會從閃著光的內核收發神秘的電波。靠近的話可能會頭痛。,因为身体外形很抽象的缘故，被当地的人谣传为来自宇宙的侵略者。,因為身體的造型很抽象，被本地的人謠傳為來自宇宙的侵略者。,因為身體外形很抽象的緣故，被當地的人謠傳為來自宇宙的侵略者。
魔墙人偶,魔牆人偶,屏障,屏障,屏障,,,,,,
飞天螳螂,飛天螳螂,螳螂,螳螂,螳螂,以忍者般敏捷的动作令猎物感到迷惑。然后趁对方麻痹大意的一瞬间用镰刀将其切碎。,以忍者般敏捷的動作迷惑獵物，然後趁對方露出破綻的一瞬間用鐮刀將獵物切碎。,以忍者般敏捷的動作令獵物感到迷惑。然後趁對方麻痺大意的一瞬間用鐮刀將其切碎。,年轻的时候，在深山里群居生活，修炼用镰刀进行战斗以及高速移动。,年輕的時候在深山裡群居生活，修鍊用鐮刀戰鬥以及高速移動的技術。,年輕的時候，在深山裡群居生活，修煉用鐮刀進行戰鬥以及高速移動。
